ID,All_fragments,All_fragments_h,Counts
BIOFACQUIM_All_frag_724,*[C@@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,C[C@@H]1OC[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O,1
BIOFACQUIM_All_frag_725,*[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1*,C[C@H]1OCC[C@@H](O)[C@@H]1O,1
BIOFACQUIM_All_frag_726,*[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O,C[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,1
BIOFACQUIM_All_frag_727,*[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1C[C@H](CO)[C@@H](C)[C@H](O)[C@H]1*,C[C@@H]1[C@@H](CO)C[C@@H](O[C@H]2CO[C@H](C)[C@@H](O)[C@@H]2O)C[C@H]1O,1
BIOFACQUIM_All_frag_728,*[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1C[C@H](CO)[C@@H](C)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](*)[C@@H](O)[C@H]1O,C[C@@H]1[C@@H](CO)C[C@@H](O[C@H]2CO[C@H](C)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@@H](C)C[C@@H](O)[C@H]2O)[C@H]1O,1
BIOFACQUIM_All_frag_729,*[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1C[C@H](CO)[C@@H](C)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,C[C@@H]1[C@@H](CO)C[C@@H](O[C@H]2CO[C@H](C)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@@H](C)[C@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@H]1O,1
BIOFACQUIM_All_frag_730,*[C@H]1[C@H](*)C[C@H](CO)[C@@H](C)[C@@H]1O,C[C@@H]1[C@@H](CO)CCC[C@H]1O,1
BIOFACQUIM_All_frag_731,*C(=O)C(CC(=O)O)CC(=O)O[C@@H]([C@@H](*)[C@@H](C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)[C@H](C)CCCC,CCCC[C@@H](C)[C@H](C[C@@H](C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)CC(C=O)CC(=O)O,1
BIOFACQUIM_All_frag_732,*[C@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O,OC1[C@H](O)COC[C@H]1O,1
BIOFACQUIM_All_frag_733,*O[C@@H]1c2c(C)coc2C(=O)C2=CCC[C@H](C)[C@]21C,Cc1coc2c1[C@@H](O)[C@@]1(C)C(=CCC[C@@H]1C)C2=O,1
BIOFACQUIM_All_frag_734,*OC1=CC2[C@]3(CCC[C@]2(C)C(=O)O3)Cc2c(O)c(O)c(C(C)C)c(O)c21,CC(C)c1c(O)c(O)c2c(c1O)C(O)=CC1[C@]3(CCC[C@]1(C)C(=O)O3)C2,1
BIOFACQUIM_All_frag_735,*OC[C@]1(C)CCC[C@]2(C)c3c(cc(C(C)C)c(O)c3O)C(=O)CC21,CC(C)c1cc2c(c(O)c1O)[C@@]1(C)CCC[C@@](C)(CO)C1CC2=O,1
BIOFACQUIM_All_frag_736,*C1=CC2[C@@](C)(CO)CCC[C@]2(C)c2c(O)c(O)c(C(C)C)c(O)c21,CC(C)c1c(O)c(O)c2c(c1O)C=CC1[C@@](C)(CO)CCC[C@]21C,1
BIOFACQUIM_All_frag_737,*OC1=CC2[C@@](C)(CO)CCC[C@]2(C)c2c(O)c(O)c(C(C)C)c(O)c21,CC(C)c1c(O)c(O)c2c(c1O)C(O)=CC1[C@@](C)(CO)CCC[C@]21C,1
BIOFACQUIM_All_frag_738,*c1oc2cc(O)cc(OC)c2c(=O)c1O,COc1cc(O)cc2occ(O)c(=O)c12,1
BIOFACQUIM_All_frag_739,*C[C@H]1O[C@@H](Oc2cc(O)cc3oc(=O)cc(*)c23)[C@H](O)[C@@H](O)[C@@H]1O,C[C@H]1O[C@@H](Oc2cc(O)cc3oc(=O)ccc23)[C@H](O)[C@@H](O)[C@@H]1O,1
BIOFACQUIM_All_frag_740,*C[C@H]1O[C@@H](Oc2cc(O)cc3oc(=O)cc(-c4ccc(O)c(O)c4)c23)[C@H](O)[C@@H](O)[C@@H]1O,C[C@H]1O[C@@H](Oc2cc(O)cc3oc(=O)cc(-c4ccc(O)c(O)c4)c23)[C@H](O)[C@@H](O)[C@@H]1O,1
BIOFACQUIM_All_frag_741,*c1cc(=O)oc2cc(O)cc(O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c12,O=c1ccc2c(O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2o1,1
BIOFACQUIM_All_frag_742,*c1cc(=O)oc2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12,O=c1ccc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2o1,1
BIOFACQUIM_All_frag_743,*c1cc(=O)oc2cc(OC)cc(O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c12,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2ccc(=O)oc2c1,1
BIOFACQUIM_All_frag_744,*c1cc(=O)oc2cc(OC)cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c12,COc1cc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c2ccc(=O)oc2c1,1
BIOFACQUIM_All_frag_745,*c1cc(=O)oc2cc(OC)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2ccc(=O)oc2c1,1
BIOFACQUIM_All_frag_746,*C(=O)C[C@H]1C(C)(C)[C@H](OC(C)=O)[C@]2(O)C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,CC(=O)O[C@H]1C(C)(C)[C@H](CC=O)[C@]2(C)C(=O)[C@@]1(O)C=C1C3CC(=O)O[C@@H](c4ccoc4)[C@]3(C)CCC12,1
BIOFACQUIM_All_frag_747,*C(=O)C[C@H]1C(C)(C)[C@H](OC(C)=O)[C@@]2(O)C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@@H]32,CC(=O)O[C@H]1C(C)(C)[C@H](CC=O)[C@]2(C)C(=O)[C@@]1(O)[C@H]1O[C@]13C1CC(=O)O[C@@H](c4ccoc4)[C@]1(C)CCC32,1
BIOFACQUIM_All_frag_748,*C(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)C)[C@]2(O)C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,CC(C)C(=O)O[C@H]1C(C)(C)[C@H](CC=O)[C@]2(C)C(=O)[C@@]1(O)C=C1C3CC(=O)O[C@@H](c4ccoc4)[C@]3(C)CCC12,1
BIOFACQUIM_All_frag_749,*C(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)=CC)[C@]2(O)C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,CC=C(C)C(=O)O[C@H]1C(C)(C)[C@H](CC=O)[C@]2(C)C(=O)[C@@]1(O)C=C1C3CC(=O)O[C@@H](c4ccoc4)[C@]3(C)CCC12,1
BIOFACQUIM_All_frag_750,*C(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)C)[C@]2(*)C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,CC(C)C(=O)O[C@@H]1[C@@H]2C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@](C)(C2=O)[C@@H](CC=O)C1(C)C,1
BIOFACQUIM_All_frag_751,*C(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)C)[C@]2(OC(C)=O)C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,CC(=O)O[C@@]12C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@](C)(C1=O)[C@@H](CC=O)C(C)(C)[C@@H]2OC(=O)C(C)C,1
BIOFACQUIM_All_frag_752,*C[C@]1(C)CCC[C@]2(C)c3c(cc(C(C)C)c(O)c3O)C(=O)CC21,CC(C)c1cc2c(c(O)c1O)[C@@]1(C)CCCC(C)(C)C1CC2=O,1
BIOFACQUIM_All_frag_753,*C1=CC2[C@]3(CCC[C@]2(C)C(=O)O3)Cc2c(O)c(O)c(C(C)C)c(O)c21,CC(C)c1c(O)c(O)c2c(c1O)C=CC1[C@]3(CCC[C@]1(C)C(=O)O3)C2,1
BIOFACQUIM_All_frag_754,*O[C@@]12C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@](C)(C1=O)[C@@H](CC(=O)OC)C(C)(C)[C@@H]2OC(=O)C(C)C,COC(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)C)[C@]2(O)C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,1
BIOFACQUIM_All_frag_755,*c1ccc(C(C)=O)cc1,CC(=O)c1ccccc1,1
BIOFACQUIM_All_frag_756,*[C@@H]1c2c(C)coc2C(=O)C2=CCC[C@H](C)[C@]21C,Cc1coc2c1C[C@@]1(C)C(=CCC[C@@H]1C)C2=O,1
BIOFACQUIM_All_frag_757,*C(=O)C(C)CC,CCC(C)C=O,1
BIOFACQUIM_All_frag_758,*O[C@@H]1c2c(C)coc2C(=O)C2CC(=O)C[C@H](C)[C@]21C,Cc1coc2c1[C@@H](O)[C@@]1(C)C(CC(=O)C[C@@H]1C)C2=O,1
BIOFACQUIM_All_frag_759,*[C@@H]1c2c(C)coc2C(=O)C2CC(=O)C[C@H](C)[C@]21C,Cc1coc2c1C[C@@]1(C)C(CC(=O)C[C@@H]1C)C2=O,1
BIOFACQUIM_All_frag_760,*C(=O)[C@]12Oc3cccc(O)c3C(=O)C1=C(OC)OC=C(C)C2=O,COC1=C2C(=O)c3c(O)cccc3O[C@]2(C=O)C(=O)C(C)=CO1,1
BIOFACQUIM_All_frag_761,*[C@@H](C#N)c1ccccc1,N#CCc1ccccc1,1
BIOFACQUIM_All_frag_762,*c1oc2cc(O)cc(O)c2c(=O)c1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)coc2cc(O)cc(O)c12,1
BIOFACQUIM_All_frag_763,*c1oc2cc(O)cc(O)c2c(=O)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)coc2cc(O)cc(O)c12,1
BIOFACQUIM_All_frag_764,*c1oc2cc(O)cc(O)c2c(=O)c1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,C[C@@H]1O[C@@H](Oc2coc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,1
BIOFACQUIM_All_frag_765,*C[C@H]1O[C@@H](*)[C@H](O)[C@@H](O)[C@H]1O,C[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O,1
BIOFACQUIM_All_frag_766,*C[C@H]1O[C@@H](Oc2c(*)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O,C[C@H]1O[C@@H](Oc2coc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O,1
BIOFACQUIM_All_frag_767,*C[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O,C[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O,1
BIOFACQUIM_All_frag_768,*OC[C@H]1O[C@@H](*)[C@H](O)[C@@H](O)[C@H]1O,OC[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O,1
BIOFACQUIM_All_frag_769,*OC[C@H]1O[C@@H](Oc2c(*)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)coc2cc(O)cc(O)c12,1
BIOFACQUIM_All_frag_770,*OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1
BIOFACQUIM_All_frag_771,*[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@H](O)[C@H](O)[C@H]1O,O=C(OC[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O)c1ccccc1,1
BIOFACQUIM_All_frag_772,*c1oc2cc(O)cc(O)c2c(=O)c1O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@H](O)[C@H](O)[C@H]1O,O=C(OC[C@H]1O[C@@H](Oc2coc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O)c1ccccc1,1
BIOFACQUIM_All_frag_773,*O[C@@]12C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@](C)(C1=O)[C@@H](CC(*)=O)C(C)(C)[C@@H]2OC(=O)C(C)C,CC(C)C(=O)O[C@H]1C(C)(C)[C@H](CC=O)[C@]2(C)C(=O)[C@@]1(O)C=C1C3CC(=O)O[C@@H](c4ccoc4)[C@]3(C)CCC12,1
BIOFACQUIM_All_frag_774,*[C@@]12C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@](C)(C1=O)[C@@H](CC(=O)OC)C(C)(C)[C@@H]2OC(=O)C(C)C,COC(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)C)[C@H]2C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,1
BIOFACQUIM_All_frag_775,*[C@H](CC[C@H](C)c1ccc(C)c(O)c1)C(C)(C)O,Cc1ccc([C@@H](C)CCCC(C)(C)O)cc1O,1
BIOFACQUIM_All_frag_776,*[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(*)[C@H]1O[C@@]13C2CC[C@]1(C)C3CC(=O)O[C@H]1c1ccoc1,COC(=O)C[C@H]1C(C)(C)C[C@H]2C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@H]23,1
BIOFACQUIM_All_frag_777,*[C@]12C(=O)[C@](C)(C3CC[C@]4(C)C(CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@@H]41)[C@@H](CC(=O)OC)C(C)(C)[C@@H]2OC(=O)C(C)C,COC(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)C)[C@@H]2C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@H]23,1
BIOFACQUIM_All_frag_778,*C(=O)C(=C)C,C=C(C)C=O,1
BIOFACQUIM_All_frag_779,*O[C@@H]1[C@@H](OC(=O)C(=C)C)[C@H]2C(=C)C(=O)O[C@@H]2CC(C)=CCC(=O)[C@]1(C)O,C=C(C)C(=O)O[C@H]1[C@H]2C(=C)C(=O)O[C@@H]2CC(C)=CCC(=O)[C@](C)(O)[C@@H]1O,1
BIOFACQUIM_All_frag_780,*[C@@H]1[C@@H](OC(=O)C(=C)C)[C@H]2C(=C)C(=O)O[C@@H]2CC(C)=CCC(=O)[C@]1(C)O,C=C(C)C(=O)O[C@@H]1C[C@@](C)(O)C(=O)CC=C(C)C[C@H]2OC(=O)C(=C)[C@H]12,1
BIOFACQUIM_All_frag_781,*CCOc1c2ccoc2cc2oc(=O)ccc12,CCOc1c2ccoc2cc2oc(=O)ccc12,1
BIOFACQUIM_All_frag_782,*CCc1c(OC)ccc2ccc(=O)oc12,CCc1c(OC)ccc2ccc(=O)oc12,1
BIOFACQUIM_All_frag_783,*CC(O)C(C)(C)O,CC(O)C(C)(C)O,1
BIOFACQUIM_All_frag_784,*C(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,C[C@H]1[C@H](C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,1
BIOFACQUIM_All_frag_785,*C(=O)c1ccccc1OC,COc1ccccc1C=O,1
BIOFACQUIM_All_frag_786,*O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@H]4[C@H](C)C(=C)CC[C@]4(C)CC[C@]23C)C1(C)C,C=C1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@@H]1C,1
BIOFACQUIM_All_frag_787,*[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@H]4[C@H](C)C(=C)CC[C@]4(C)CC[C@]23C)C1(C)C,C=C1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@@H]1C,1
BIOFACQUIM_All_frag_788,*[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CC[C@@H](CC)C(C)C)C1,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CCCC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,1
BIOFACQUIM_All_frag_789,*CC(=O)C1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)CCC(C)(C)C(=C)C)CC[C@@]2(C)C4CCC3C1(C)C,C=C(C)C(C)(C)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3CCC4C(C)(C)C(C(C)=O)CC[C@@]45C[C@@]35CC[C@]12C,1
BIOFACQUIM_All_frag_790,*C(=O)[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13C[C@H]4[C@@H](C[C@H]12)[C@@]4(C)C3,C[C@@]12CCC[C@@](C)(C=O)[C@H]1CC[C@@]13C[C@H]4[C@@H](C[C@H]12)[C@@]4(C)C3,1
BIOFACQUIM_All_frag_791,*CCC[C@@H](C)c1ccc(C)c(O)c1,CCC[C@@H](C)c1ccc(C)c(O)c1,1
BIOFACQUIM_All_frag_792,*[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1*,OC[C@H]1OCC[C@@H](O)[C@@H]1O,1
BIOFACQUIM_All_frag_793,*[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1OC[C@H](O[C@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,1
BIOFACQUIM_All_frag_794,*[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(OC(C)=O)[C@H]1O[C@@]13C2CC[C@]1(C)C3CC(=O)O[C@H]1c1ccoc1,COC(=O)C[C@H]1C(C)(C)C[C@@]2(OC(C)=O)C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@@H]32,1
BIOFACQUIM_All_frag_795,*O[C@]12C(=O)[C@](C)(C3CC[C@]4(C)C(CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@@H]41)[C@@H](CC(=O)OC)C(C)(C)[C@@H]2OC(=O)C(C)C,COC(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)C)[C@@]2(O)C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@@H]32,1
BIOFACQUIM_All_frag_796,*C(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)=CC)[C@]2(*)C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,CC=C(C)C(=O)O[C@@H]1[C@@H]2C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@](C)(C2=O)[C@@H](CC=O)C1(C)C,1
BIOFACQUIM_All_frag_797,*O[C@]12C(=O)[C@](C)(C3CC[C@]4(C)C(CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@@H]41)[C@@H](CC(=O)OC)C(C)(C)[C@@H]2*,COC(=O)C[C@H]1C(C)(C)C[C@@]2(O)C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@@H]32,1
BIOFACQUIM_All_frag_798,*C(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)=CC)[C@]2(OC(C)=O)C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,CC=C(C)C(=O)O[C@H]1C(C)(C)[C@H](CC=O)[C@]2(C)C(=O)[C@@]1(OC(C)=O)C=C1C3CC(=O)O[C@@H](c4ccoc4)[C@]3(C)CCC12,1
BIOFACQUIM_All_frag_799,*O[C@@]12C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@](C)(C1=O)[C@@H](CC(*)=O)C(C)(C)[C@@H]2OC(=O)C(C)=CC,CC=C(C)C(=O)O[C@H]1C(C)(C)[C@H](CC=O)[C@]2(C)C(=O)[C@@]1(O)C=C1C3CC(=O)O[C@@H](c4ccoc4)[C@]3(C)CCC12,1
BIOFACQUIM_All_frag_800,*O[C@@]12C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@](C)(C1=O)[C@@H](CC(=O)OC)C(C)(C)[C@@H]2OC(=O)C(C)=CC,CC=C(C)C(=O)O[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(O)C=C1C3CC(=O)O[C@@H](c4ccoc4)[C@]3(C)CCC12,1
BIOFACQUIM_All_frag_801,*[C@@]12C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@](C)(C1=O)[C@@H](CC(=O)OC)C(C)(C)[C@@H]2OC(=O)C(C)=CC,CC=C(C)C(=O)O[C@@H]1[C@H]2C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@](C)(C2=O)[C@@H](CC(=O)OC)C1(C)C,1
BIOFACQUIM_All_frag_802,*C(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)C)[C@@]2(O)C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@@H]32,CC(C)C(=O)O[C@H]1C(C)(C)[C@H](CC=O)[C@]2(C)C(=O)[C@@]1(O)[C@H]1O[C@]13C1CC(=O)O[C@@H](c4ccoc4)[C@]1(C)CCC32,1
BIOFACQUIM_All_frag_803,*C(=O)C[C@H]1C(C)(C)[C@H](*)[C@@]2(*)C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@@H]32,CC1(C)C[C@H]2C(=O)[C@](C)(C3CC[C@]4(C)C(CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@H]24)[C@H]1CC=O,1
BIOFACQUIM_All_frag_804,*C(=O)C[C@H]1C(C)(C)[C@H](*)[C@@]2(OC(C)=O)C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@@H]32,CC(=O)O[C@]12CC(C)(C)[C@H](CC=O)[C@](C)(C1=O)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@@H]32,1
BIOFACQUIM_All_frag_805,*C(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)C)[C@@]2(*)C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@@H]32,CC(C)C(=O)O[C@@H]1[C@H]2C(=O)[C@](C)(C3CC[C@]4(C)C(CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@H]24)[C@@H](CC=O)C1(C)C,1
BIOFACQUIM_All_frag_806,*C(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)C)[C@@]2(OC(C)=O)C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@@H]32,CC(=O)O[C@]12C(=O)[C@](C)(C3CC[C@]4(C)C(CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@@H]41)[C@@H](CC=O)C(C)(C)[C@@H]2OC(=O)C(C)C,1
BIOFACQUIM_All_frag_807,*O[C@H]1C(C)(C)[C@H](CC(*)=O)[C@]2(C)C(=O)[C@@]1(*)[C@H]1O[C@@]13C2CC[C@]1(C)C3CC(=O)O[C@H]1c1ccoc1,CC1(C)[C@H](O)[C@H]2C(=O)[C@](C)(C3CC[C@]4(C)C(CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@H]24)[C@H]1CC=O,1
BIOFACQUIM_All_frag_808,*O[C@H]1C(C)(C)[C@H](CC(*)=O)[C@]2(C)C(=O)[C@@]1(O*)[C@H]1O[C@@]13C2CC[C@]1(C)C3CC(=O)O[C@H]1c1ccoc1,CC1(C)[C@H](O)[C@@]2(O)C(=O)[C@](C)(C3CC[C@]4(C)C(CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@@H]42)[C@H]1CC=O,1
BIOFACQUIM_All_frag_809,*O[C@H]1C(C)(C)[C@H](CC(*)=O)[C@]2(C)C(=O)[C@@]1(OC(C)=O)[C@H]1O[C@@]13C2CC[C@]1(C)C3CC(=O)O[C@H]1c1ccoc1,CC(=O)O[C@]12C(=O)[C@](C)(C3CC[C@]4(C)C(CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@@H]41)[C@@H](CC=O)C(C)(C)[C@@H]2O,1
BIOFACQUIM_All_frag_810,*O[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(*)[C@H]1O[C@@]13C2CC[C@]1(C)C3CC(=O)O[C@H]1c1ccoc1,COC(=O)C[C@H]1C(C)(C)[C@H](O)[C@H]2C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@H]23,1
