ID,All_fragments,All_fragments_h,Counts
NuBBE_All_frag_7917,*O[C@H]1[C@H](*)[C@@H](O*)[C@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)O[C@@H]1COC(C)=O,CC(=O)OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](O)C[C@@H]1O,1
NuBBE_All_frag_7918,*O[C@H]1[C@H](*)[C@@H](OC(C)=O)[C@H](Oc2cc(*)cc3cc(C)c(C(C)=O)c(*)c23)O[C@@H]1COC(C)=O,CC(=O)OC[C@H]1O[C@@H](Oc2cccc3cc(C)c(C(C)=O)cc23)[C@H](OC(C)=O)C[C@@H]1O,1
NuBBE_All_frag_7919,*O[C@@H]1[C@@H](COC(C)=O)O[C@@H](Oc2cc(*)cc3cc(C)c(C(C)=O)c(*)c23)[C@H](*)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](Oc2cccc3cc(C)c(C(C)=O)cc23)C[C@@H](OC(C)=O)[C@@H]1O,1
NuBBE_All_frag_7920,*O[C@@H]1[C@@H](COC(C)=O)O[C@@H](Oc2cc(*)cc3cc(C)c(C(C)=O)c(*)c23)[C@H](*)[C@H]1O*,CC(=O)OC[C@H]1O[C@@H](Oc2cccc3cc(C)c(C(C)=O)cc23)C[C@@H](O)[C@@H]1O,1
NuBBE_All_frag_7921,*O[C@@H]1[C@@H](COC(C)=O)O[C@@H](Oc2cc(*)cc3cc(C)c(C(C)=O)c(*)c23)[C@H](*)[C@H]1*,CC(=O)OC[C@H]1O[C@@H](Oc2cccc3cc(C)c(C(C)=O)cc23)CC[C@@H]1O,1
NuBBE_All_frag_7922,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7923,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](*)[C@@H](*)[C@@H]1O*,CC(=O)Oc1cc(O[C@H]2CC[C@H](O)[C@@H](CO)O2)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7924,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](*)[C@@H](*)[C@@H]1OC(C)=O,CC(=O)Oc1cc(O[C@H]2CC[C@H](OC(C)=O)[C@@H](CO)O2)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7925,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](*)[C@@H](O*)[C@@H]1*,CC(=O)Oc1cc(O[C@H]2C[C@@H](O)C[C@@H](CO)O2)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7926,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](*)[C@@H](O*)[C@@H]1O*,CC(=O)Oc1cc(O[C@H]2C[C@@H](O)[C@H](O)[C@@H](CO)O2)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7927,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](*)[C@@H](O*)[C@@H]1OC(C)=O,CC(=O)Oc1cc(O[C@H]2C[C@@H](O)[C@H](OC(C)=O)[C@@H](CO)O2)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7928,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](*)[C@@H](OC(C)=O)[C@@H]1*,CC(=O)Oc1cc(O[C@H]2C[C@@H](OC(C)=O)C[C@@H](CO)O2)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7929,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](*)[C@@H](OC(C)=O)[C@@H]1O*,CC(=O)Oc1cc(O[C@H]2C[C@@H](OC(C)=O)[C@H](O)[C@@H](CO)O2)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7930,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](*)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)Oc1cc(O[C@H]2C[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](CO)O2)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7931,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](O*)[C@@H](*)[C@@H]1*,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)CC[C@H]2O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7932,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](O*)[C@@H](*)[C@@H]1O*,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)C[C@H]2O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7933,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](O*)[C@@H](*)[C@@H]1OC(C)=O,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)[C@@H](OC(C)=O)C[C@H]2O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7934,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](O*)[C@@H](O*)[C@@H]1*,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)C[C@H](O)[C@H]2O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7935,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](O*)[C@@H](O*)[C@@H]1O*,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7936,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](O*)[C@@H](O*)[C@@H]1OC(C)=O,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)[C@@H](OC(C)=O)[C@H](O)[C@H]2O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7937,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](O*)[C@@H](OC(C)=O)[C@@H]1*,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)C[C@H](OC(C)=O)[C@H]2O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7938,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](O*)[C@@H](OC(C)=O)[C@@H]1O*,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](OC(C)=O)[C@H]2O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7939,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](O*)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7940,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](OC(C)=O)[C@@H](*)[C@@H]1*,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)CC[C@H]2OC(C)=O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7941,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](OC(C)=O)[C@@H](*)[C@@H]1O*,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)C[C@H]2OC(C)=O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7942,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](OC(C)=O)[C@@H](*)[C@@H]1OC(C)=O,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)[C@@H](OC(C)=O)C[C@H]2OC(C)=O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7943,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](OC(C)=O)[C@@H](O*)[C@@H]1*,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)C[C@H](O)[C@H]2OC(C)=O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7944,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](OC(C)=O)[C@@H](O*)[C@@H]1O*,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC(C)=O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7945,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](OC(C)=O)[C@@H](O*)[C@@H]1OC(C)=O,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)[C@@H](OC(C)=O)[C@H](O)[C@H]2OC(C)=O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7946,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1*,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)C[C@H](OC(C)=O)[C@H]2OC(C)=O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7947,*OC[C@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O*,CC(=O)Oc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,1
NuBBE_All_frag_7948,*Oc1cc(O[C@@H]2O[C@H](COC(C)=O)[C@@H](*)[C@H](OC(C)=O)[C@H]2*)c2c(O*)c(C(C)=O)c(C)cc2c1,CC(=O)OC[C@@H]1C[C@H](OC(C)=O)C[C@H](Oc2cc(O)cc3cc(C)c(C(C)=O)c(O)c23)O1,1
NuBBE_All_frag_7949,*Oc1cc(O[C@@H]2O[C@H](COC(C)=O)[C@@H](*)[C@H](OC(C)=O)[C@H]2*)c2c(OC(C)=O)c(C(C)=O)c(C)cc2c1,CC(=O)OC[C@@H]1C[C@H](OC(C)=O)C[C@H](Oc2cc(O)cc3cc(C)c(C(C)=O)c(OC(C)=O)c23)O1,1
NuBBE_All_frag_7950,*Oc1cc(O[C@@H]2O[C@H](COC(C)=O)[C@@H](*)[C@H](OC(C)=O)[C@H]2O*)c2c(*)c(C(C)=O)c(C)cc2c1,CC(=O)OC[C@@H]1C[C@H](OC(C)=O)[C@@H](O)[C@H](Oc2cc(O)cc3cc(C)c(C(C)=O)cc23)O1,1
NuBBE_All_frag_7951,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(*)C(O*)C1*,CC1CC(O)CC(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)O1,1
NuBBE_All_frag_7952,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(OC(C)=O)C(*)C1*,CC(=O)OC1CCC(C)OC1Oc1cccc2cc3c(cc12)C(C)OC(C)C3=O,1
NuBBE_All_frag_7953,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(OC(C)=O)C(*)C1O*,CC(=O)OC1CC(O)C(C)OC1Oc1cccc2cc3c(cc12)C(C)OC(C)C3=O,1
NuBBE_All_frag_7954,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(OC(C)=O)C(*)C1OC(C)=O,CC(=O)OC1CC(OC(C)=O)C(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)OC1C,1
NuBBE_All_frag_7955,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(OC(C)=O)C(O*)C1*,CC(=O)OC1C(O)CC(C)OC1Oc1cccc2cc3c(cc12)C(C)OC(C)C3=O,1
NuBBE_All_frag_7956,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(OC(C)=O)C(O*)C1O*,CC(=O)OC1C(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)OC(C)C(O)C1O,1
NuBBE_All_frag_7957,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(OC(C)=O)C(O*)C1OC(C)=O,CC(=O)OC1C(C)OC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)C(OC(C)=O)C1O,1
NuBBE_All_frag_7958,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(OC(C)=O)C(OC(C)=O)C1*,CC(=O)OC1CC(C)OC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)C1OC(C)=O,1
NuBBE_All_frag_7959,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(OC(C)=O)C(OC(C)=O)C1O*,CC(=O)OC1C(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)OC(C)C(O)C1OC(C)=O,1
NuBBE_All_frag_7960,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,CC(=O)OC1C(C)OC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)C(OC(C)=O)C1OC(C)=O,1
NuBBE_All_frag_7961,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(*)C(*)C1*,CC1CCCC(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)O1,1
NuBBE_All_frag_7962,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(*)C(*)C1O*,CC1OC(C)c2c(cc3cccc(OC4CCC(O)C(C)O4)c3c2O)C1=O,1
NuBBE_All_frag_7963,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(*)C(*)C1OC(C)=O,CC(=O)OC1CCC(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)OC1C,1
NuBBE_All_frag_7964,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(*)C(O*)C1O*,CC1OC(C)c2c(cc3cccc(OC4CC(O)C(O)C(C)O4)c3c2O)C1=O,1
NuBBE_All_frag_7965,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(O*)C(OC(C)=O)C1O*,CC(=O)OC1C(O)C(C)OC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)C1O,1
NuBBE_All_frag_7966,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(*)C(O*)C1OC(C)=O,CC(=O)OC1C(O)CC(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)OC1C,1
NuBBE_All_frag_7967,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(*)C(OC(C)=O)C1*,CC(=O)OC1CC(C)OC(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)C1,1
NuBBE_All_frag_7968,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(*)C(OC(C)=O)C1O*,CC(=O)OC1CC(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)OC(C)C1O,1
NuBBE_All_frag_7969,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(*)C(OC(C)=O)C1OC(C)=O,CC(=O)OC1CC(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)OC(C)C1OC(C)=O,1
NuBBE_All_frag_7970,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(O*)C(*)C1*,CC1CCC(O)C(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)O1,1
NuBBE_All_frag_7971,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(O*)C(*)C1O*,CC1OC(C)c2c(cc3cccc(OC4OC(C)C(O)CC4O)c3c2O)C1=O,1
NuBBE_All_frag_7972,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(O*)C(*)C1OC(C)=O,CC(=O)OC1CC(O)C(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)OC1C,1
NuBBE_All_frag_7973,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(O*)C(O*)C1*,CC1CC(O)C(O)C(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)O1,1
NuBBE_All_frag_7974,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(O*)C(O*)C1O*,CC1OC(C)c2c(cc3cccc(OC4OC(C)C(O)C(O)C4O)c3c2O)C1=O,1
NuBBE_All_frag_7975,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(O*)C(O*)C1OC(C)=O,CC(=O)OC1C(C)OC(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)C(O)C1O,1
NuBBE_All_frag_7976,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(O*)C(OC(C)=O)C1*,CC(=O)OC1CC(C)OC(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)C1O,1
NuBBE_All_frag_7977,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(O*)C(OC(C)=O)C1O*,CC(=O)OC1C(O)C(C)OC(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)C1O,1
NuBBE_All_frag_7978,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(O*)C(OC(C)=O)C1OC(C)=O,CC(=O)OC1C(C)OC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)C(O)C1OC(C)=O,1
NuBBE_All_frag_7979,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(O*)C(OC(C)=O)C1*,CC(=O)OC1CC(C)OC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)C1O,1
NuBBE_All_frag_7980,*CC1OC(*)C(O*)C(O*)C1O*,CC1OCC(O)C(O)C1O,1
NuBBE_All_frag_7981,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(*)C(*)C1*,CC1CCCC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)O1,1
NuBBE_All_frag_7982,*CC1OC(*)C(O*)C(OC(C)=O)C1*,CC(=O)OC1CC(C)OCC1O,1
NuBBE_All_frag_7983,*CC1OC(*)C(O*)C(OC(C)=O)C1O*,CC(=O)OC1C(O)COC(C)C1O,1
NuBBE_All_frag_7984,*CC1OC(*)C(O*)C(OC(C)=O)C1OC(C)=O,CC(=O)OC1C(O)COC(C)C1OC(C)=O,1
NuBBE_All_frag_7985,*CC1OC(*)C(OC(C)=O)C(*)C1*,CC(=O)OC1CCC(C)OC1,1
NuBBE_All_frag_7986,*CC1OC(*)C(OC(C)=O)C(*)C1O*,CC(=O)OC1COC(C)C(O)C1,1
NuBBE_All_frag_7987,*CC1OC(*)C(OC(C)=O)C(*)C1OC(C)=O,CC(=O)OC1COC(C)C(OC(C)=O)C1,1
NuBBE_All_frag_7988,*CC1OC(*)C(OC(C)=O)C(O*)C1*,CC(=O)OC1COC(C)CC1O,1
NuBBE_All_frag_7989,*CC1OC(*)C(OC(C)=O)C(O*)C1O*,CC(=O)OC1COC(C)C(O)C1O,1
NuBBE_All_frag_7990,*CC1OC(*)C(OC(C)=O)C(O*)C1OC(C)=O,CC(=O)OC1COC(C)C(OC(C)=O)C1O,1
NuBBE_All_frag_7991,*CC1OC(*)C(OC(C)=O)C(OC(C)=O)C1*,CC(=O)OC1COC(C)CC1OC(C)=O,1
NuBBE_All_frag_7992,*CC1OC(*)C(OC(C)=O)C(OC(C)=O)C1O*,CC(=O)OC1COC(C)C(O)C1OC(C)=O,1
NuBBE_All_frag_7993,*CC1OC(*)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,CC(=O)OC1COC(C)C(OC(C)=O)C1OC(C)=O,1
NuBBE_All_frag_7994,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(*)C(*)C1O*,CC1OC(C)c2cc3c(OC4CCC(O)C(C)O4)cccc3cc2C1=O,1
NuBBE_All_frag_7995,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(O*)C(O*)C1OC(C)=O,CC(=O)OC1C(C)OC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)C(O)C1O,1
NuBBE_All_frag_7996,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(*)C(*)C1OC(C)=O,CC(=O)OC1CCC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)OC1C,1
NuBBE_All_frag_7997,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(*)C(O*)C1*,CC1CC(O)CC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)O1,1
NuBBE_All_frag_7998,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(*)C(O*)C1O*,CC1OC(C)c2cc3c(OC4CC(O)C(O)C(C)O4)cccc3cc2C1=O,1
NuBBE_All_frag_7999,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(*)C(O*)C1OC(C)=O,CC(=O)OC1C(O)CC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)OC1C,1
NuBBE_All_frag_8000,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(*)C(OC(C)=O)C1*,CC(=O)OC1CC(C)OC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)C1,1
NuBBE_All_frag_8001,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(*)C(OC(C)=O)C1O*,CC(=O)OC1CC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)OC(C)C1O,1
NuBBE_All_frag_8002,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(*)C(OC(C)=O)C1OC(C)=O,CC(=O)OC1CC(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)OC(C)C1OC(C)=O,1
NuBBE_All_frag_8003,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(O*)C(*)C1*,CC1CCC(O)C(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)O1,1
NuBBE_All_frag_8004,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(O*)C(*)C1O*,CC1OC(C)c2cc3c(OC4OC(C)C(O)CC4O)cccc3cc2C1=O,1
NuBBE_All_frag_8005,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(O*)C(*)C1OC(C)=O,CC(=O)OC1CC(O)C(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)OC1C,1
NuBBE_All_frag_8006,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(O*)C(O*)C1*,CC1CC(O)C(O)C(Oc2cccc3cc4c(cc23)C(C)OC(C)C4=O)O1,1
NuBBE_All_frag_8007,*CC1OC(Oc2cc(*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(O*)C(O*)C1O*,CC1OC(C)c2cc3c(OC4OC(C)C(O)C(O)C4O)cccc3cc2C1=O,1
NuBBE_All_frag_8008,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(O*)C(OC(C)=O)C1OC(C)=O,CC(=O)OC1C(C)OC(Oc2cccc3cc4c(c(O)c23)C(C)OC(C)C4=O)C(O)C1OC(C)=O,1
NuBBE_All_frag_8009,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(OC(C)=O)C(*)C1*,CC(=O)OC1CCC(C)OC1Oc1cccc2cc3c(c(O)c12)C(C)OC(C)C3=O,1
NuBBE_All_frag_8010,*CC1OC(Oc2cc(*)cc3cc4c(c(O*)c23)C(C)OC(C)C4=O)C(OC(C)=O)C(*)C1O*,CC(=O)OC1CC(O)C(C)OC1Oc1cccc2cc3c(c(O)c12)C(C)OC(C)C3=O,1
NuBBE_All_frag_8011,*CC1OC(Oc2cc(O*)cc3cc4c(c(*)c23)C(C)OC(C)C4=O)C(*)C(OC(C)=O)C1OC(C)=O,CC(=O)OC1CC(Oc2cc(O)cc3cc4c(cc23)C(C)OC(C)C4=O)OC(C)C1OC(C)=O,1
NuBBE_All_frag_8012,*CC1OC(Oc2cc(*)cc3cc4c(c(OC(C)=O)c23)C(C)OC(C)C4=O)C(OC(C)=O)C(O*)C1OC(C)=O,CC(=O)Oc1c2c(cc3cccc(OC4OC(C)C(OC(C)=O)C(O)C4OC(C)=O)c13)C(=O)C(C)OC2C,1
