ID,All_fragments,All_fragments_h,Counts
PeruNPD_All_frag_395,*CC/C(=C/CCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CO*)CO*,CC/C(=C/CCC(C)CCCCC(CO)CC/C=C(/CC=CC(C)C=O)COC(C)=O)CO,1
PeruNPD_All_frag_396,*CC/C(=C/CCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CO*)COC(C)=O,CC/C(=C/CCC(C)CCCCC(CO)CC/C=C(/CC=CC(C)C=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_397,*CC/C(=C/CCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O)C*,CC/C(C)=C/CCC(C)CCCCC(CC/C=C(/CC=CC(C)C=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_398,*CC/C(=C/CCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O)CO*,CC/C(=C/CCC(C)CCCCC(CC/C=C(/CC=CC(C)C=O)COC(C)=O)COC(C)=O)CO,1
PeruNPD_All_frag_399,*CC/C(=C/CCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O)COC(C)=O,CC/C(=C/CCC(C)CCCCC(CC/C=C(/CC=CC(C)C=O)COC(C)=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_400,*CC/C(=C/CCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)CO*)C*,CC/C(C)=C/CCC(C)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_401,*CC/C(=C/CCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)CO*)CO*,CC/C(=C/CCC(C)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O)CO,1
PeruNPD_All_frag_402,*CC/C(=C/CCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)CO*)COC(C)=O,CC/C(=C/CCC(C)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_403,*CC/C(=C/CCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)COC(C)=O)C*,CC/C(C)=C/CCC(C)CCCCC(CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_404,*CC/C(=C/CCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)COC(C)=O)CO*,CC/C(=C/CCC(C)CCCCC(CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O)CO,1
PeruNPD_All_frag_405,*CC/C(=C/CCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)COC(C)=O)COC(C)=O,CC/C(=C/CCC(C)CCCCC(CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_406,*CC/C(=C/CCC(C*)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CO*)C*,CC/C(C)=C/CCC(C)CCCCC(CO)CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_407,*CC/C(=C/CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)CO*)CO*,CC/C(=C/CCC(CO)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)CO,1
PeruNPD_All_frag_408,*CC/C(=C/CCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)COC(C)=O)CO*)CO*,CC/C(=C/CCC(CO)CCCCC(CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O)CO,1
PeruNPD_All_frag_409,*CC/C(=C/CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)COC(C)=O)C*,CC/C(C)=C/CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_410,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)CO*)COC(C)=O)CO*,CCCC(CO)CCCCC(CC/C=C(\CO)CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_411,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)CO*)COC(C)=O)CO*)CC=CC(C)C(*)=O,CC(=O)OCC(CC/C=C(\CO)CC=CC(C)C=O)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C=O,1
PeruNPD_All_frag_412,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)CO*)COC(C)=O)CO*)CC=CC(C)C(=O)O,CC(=O)OCC(CC/C=C(\CO)CC=CC(C)C=O)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_413,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)CO*)COC(C)=O)COC(C)=O)CC=CC(C)C(*)=O,CC(=O)OCC(CC/C=C(\CO)CC=CC(C)C=O)CCCCC(CC/C=C(\CO)CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_414,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CO*)CO*)CC=CC(C)C(*)=O,CC(=O)OC/C(=C\CCC(CO)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C=O)CC=CC(C)C=O,1
PeruNPD_All_frag_415,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CO*)CO*)CC=CC(C)C(=O)O,CC(=O)OC/C(=C\CCC(CO)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O)CC=CC(C)C=O,1
PeruNPD_All_frag_416,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CO*)COC(C)=O)CC=CC(C)C(*)=O,CC(=O)OC/C(=C\CCC(CO)CCCCC(CC/C=C(\CO)CC=CC(C)C=O)COC(C)=O)CC=CC(C)C=O,1
PeruNPD_All_frag_417,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CO*)COC(C)=O)CC=CC(C)C(=O)O,CC(=O)OC/C(=C\CCC(CO)CCCCC(CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O)CC=CC(C)C=O,1
PeruNPD_All_frag_418,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O)CO*)CC=CC(C)C(*)=O,CC(=O)OC/C(=C\CCC(CCCCC(CO)CC/C=C(\CO)CC=CC(C)C=O)COC(C)=O)CC=CC(C)C=O,1
PeruNPD_All_frag_419,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O)CO*)CC=CC(C)C(=O)O,CC(=O)OC/C(=C\CCC(CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O)CC=CC(C)C=O,1
PeruNPD_All_frag_420,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O)COC(C)=O)CC=CC(C)C(*)=O,CC(=O)OC/C(=C\CCC(CCCCC(CC/C=C(\CO)CC=CC(C)C=O)COC(C)=O)COC(C)=O)CC=CC(C)C=O,1
PeruNPD_All_frag_421,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O)COC(C)=O)CC=CC(C)C(=O)O,CC(=O)OC/C(=C\CCC(CCCCC(CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)CC=CC(C)C=O,1
PeruNPD_All_frag_422,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)CO*)CO*)CC=CC(C)C(*)=O,CC(C=O)C=CC/C(=C/CCC(CO)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O)CO,1
PeruNPD_All_frag_423,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)CO*)CO*)CC=CC(C)C(=O)O,CC(C=CC/C(=C/CCC(CO)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O)CO)C(=O)O,1
PeruNPD_All_frag_424,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)COC(C)=O)CO*)CC=CC(C)C(*)=O,CC(=O)OCC(CC/C=C(\CO)CC=CC(C)C(=O)O)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C=O,1
PeruNPD_All_frag_425,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)COC(C)=O)CO*)CC=CC(C)C(=O)O,CC(=O)OCC(CC/C=C(\CO)CC=CC(C)C(=O)O)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_426,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)COC(C)=O)COC(C)=O)CC=CC(C)C(*)=O,CC(=O)OCC(CC/C=C(\CO)CC=CC(C)C=O)CCCCC(CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_427,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)COC(C)=O)COC(C)=O)CC=CC(C)C(=O)O,CC(=O)OCC(CC/C=C(\CO)CC=CC(C)C(=O)O)CCCCC(CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_428,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CO*)CO*)CC=CC(C)C(*)=O,CC(=O)OC/C(=C\CCC(CO)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C=O)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_429,*OC1C(C(=O)OC)=CCCC2(C)OC2C2OC(=O)C(=C)C2C1*,C=C1C(=O)OC2C1CC(O)C(C(=O)OC)=CCCC1(C)OC21,1
PeruNPD_All_frag_430,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CO*)CO*)CC=CC(C)C(=O)O,CC(=O)OC/C(=C\CCC(CO)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_431,*OC1C(C(*)=O)=CCCC2(C)OC2C2OC(=O)C(=C)C2C1OC(=O)C(C)=CC,C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)C(O)C(C=O)=CCCC1(C)OC21,1
PeruNPD_All_frag_432,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CO*)COC(C)=O)CC=CC(C)C(*)=O,CC(=O)OC/C(=C\CCC(CO)CCCCC(CC/C=C(\CO)CC=CC(C)C=O)COC(C)=O)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_433,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CO*)COC(C)=O)CC=CC(C)C(=O)O,CC(=O)OC/C(=C\CCC(CO)CCCCC(CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_434,*OC1C(C(*)=O)=CCCC2(C)OC2C2OC(=O)C(=C)C2C1O*,C=C1C(=O)OC2C1C(O)C(O)C(C=O)=CCCC1(C)OC21,1
PeruNPD_All_frag_435,*OC1C(C(*)=O)=CCCC2(C)OC2C2OC(=O)C(=C)C2C1*,C=C1C(=O)OC2C1CC(O)C(C=O)=CCCC1(C)OC21,1
PeruNPD_All_frag_436,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)CO*)CO*)CO*)CC=CC(C)C(*)=O,CC(C=O)C=CC/C(=C/CCC(CO)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C=O)CO,1
PeruNPD_All_frag_437,*CCCC(CCCCC(CCC*)COC(C)=O)COC(C)=O,CCCC(CCCCC(CCC)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_438,*CCCC(CCCCC(CCC*)COC(C)=O)CO*,CCCC(CO)CCCCC(CCC)COC(C)=O,1
PeruNPD_All_frag_439,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)COC(C)=O,CCCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_440,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CO*)CO*,CCCC(CO)CCCCC(CO)CC/C=C(/CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_441,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CO*)COC(C)=O,CCCC(CCCCC(CO)CC/C=C(/CC=CC(C)C=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_442,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O)CO*,CCCC(CO)CCCCC(CC/C=C(/CC=CC(C)C=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_443,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O)COC(C)=O,CCCC(CCCCC(CC/C=C(/CC=CC(C)C=O)COC(C)=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_444,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)CO*)CO*,CCCC(CO)CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_445,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)CO*)COC(C)=O,CCCC(CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_446,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)COC(C)=O)CO*,CCCC(CO)CCCCC(CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_447,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)CO*)COC(C)=O)COC(C)=O,CCCC(CCCCC(CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_448,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CO*)CO*,CCCC(CO)CCCCC(CO)CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_449,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CO*)COC(C)=O,CCCC(CCCCC(CO)CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_450,*CCCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)CO*,CCCC(CO)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_451,*CCCC(CCCCC(CC/C=C(\C*)CC*)CO*)CO*,CCCC(CO)CCCCC(CO)CC/C=C(\C)CC,1
PeruNPD_All_frag_452,*CCCC(CCCCC(CCC*)CO*)CO*,CCCC(CO)CCCCC(CO)CCC,1
PeruNPD_All_frag_453,*CCCC(CCCCC(CC/C=C(\C*)CC*)CO*)COC(C)=O,CCCC(CCCCC(CO)CC/C=C(\C)CC)COC(C)=O,1
PeruNPD_All_frag_454,*CCCC(CCCCC(CC/C=C(\C*)CC*)COC(C)=O)CO*,CCCC(CO)CCCCC(CC/C=C(\C)CC)COC(C)=O,1
PeruNPD_All_frag_455,*CCCC(CCCCC(CC/C=C(\C*)CC*)COC(C)=O)COC(C)=O,CCCC(CCCCC(CC/C=C(\C)CC)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_456,*CCCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)CO*)CO*,CCCC(CO)CCCCC(CO)CC/C=C(\C)CC=CC(C)C=O,1
PeruNPD_All_frag_457,*CCCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)CO*)COC(C)=O,CCCC(CCCCC(CO)CC/C=C(\C)CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_458,*CCCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)COC(C)=O)CO*,CCCC(CO)CCCCC(CC/C=C(\C)CC=CC(C)C=O)COC(C)=O,1
PeruNPD_All_frag_459,*CCCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O,CCCC(CCCCC(CC/C=C(\C)CC=CC(C)C=O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_460,*CCCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)CO*)CO*,CCCC(CO)CCCCC(CO)CC/C=C(\C)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_461,*CCCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)CO*)COC(C)=O,CCCC(CCCCC(CO)CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_462,*CCCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)COC(C)=O)CO*,CCCC(CO)CCCCC(CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O,1
PeruNPD_All_frag_463,*CCCC(CCCCC(CC/C=C(\C*)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,CCCC(CCCCC(CC/C=C(\C)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,1
PeruNPD_All_frag_464,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)CO*)CC=CC(C)C(*)=O,CC(=O)OC/C(=C\CCC(CCCCC(CO)CC/C=C(\CO)CC=CC(C)C=O)COC(C)=O)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_465,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)CO*)CC=CC(C)C(=O)O,CC(=O)OC/C(=C\CCC(CCCCC(CO)CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_466,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)COC(C)=O)CC=CC(C)C(*)=O,CC(=O)OC/C(=C\CCC(CCCCC(CC/C=C(\CO)CC=CC(C)C=O)COC(C)=O)COC(C)=O)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_467,*C(=O)C1C=CCC(C)=CC2OC(=O)C(=C)C2C(OC(=O)C(C)=CC)C1OC(C)=O,C=C1C(=O)OC2C=C(C)CC=CC(C=O)C(OC(C)=O)C(OC(=O)C(C)=CC)C12,1
PeruNPD_All_frag_468,*C1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCC(CC)C(C)C)CCC32)C1,CCC(CCC(C)C1CCC2C3CC=C4CCCCC4(C)C3CCC12C)C(C)C,1
PeruNPD_All_frag_469,*C(=O)C1=COC(*)C2C1C=CC21C=C(CO)C(=O)O1,O=CC1=COCC2C1C=CC21C=C(CO)C(=O)O1,1
PeruNPD_All_frag_470,*C(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1C=CC21C=C(CO)C(=O)O1,O=CC1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1C=CC21C=C(CO)C(=O)O1,1
PeruNPD_All_frag_471,*C1OC=C(C(=O)OC)C2C=CC3(C=C(CO)C(=O)O3)C12,COC(=O)C1=COCC2C1C=CC21C=C(CO)C(=O)O1,1
PeruNPD_All_frag_472,*C(=O)C1=CCCC2(C)OC2C2OC(=O)C(=C)C2C(OC(=O)C(C)=CC)C1OC(C)=O,C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)C(OC(C)=O)C(C=O)=CCCC1(C)OC21,1
PeruNPD_All_frag_473,*C(=O)C1C=CCC(C)=CC2OC(=O)C(=C)C2C(*)C1,C=C1C(=O)OC2C=C(C)CC=CC(C=O)CCC12,1
PeruNPD_All_frag_474,*C(=O)C1C=CCC(C)=CC2OC(=O)C(=C)C2C(OC(=O)C(C)=CC)C1,C=C1C(=O)OC2C=C(C)CC=CC(C=O)CC(OC(=O)C(C)=CC)C12,1
PeruNPD_All_frag_475,*C1CC(C(=O)OC)C=CCC(C)=CC2OC(=O)C(=C)C12,C=C1C(=O)OC2C=C(C)CC=CC(C(=O)OC)CCC12,1
PeruNPD_All_frag_476,*OC1CC(C(*)=O)C=CCC(C)=CC2OC(=O)C(=C)C21,C=C1C(=O)OC2C=C(C)CC=CC(C=O)CC(O)C12,1
PeruNPD_All_frag_477,*OC1CC(C(=O)OC)C=CCC(C)=CC2OC(=O)C(=C)C21,C=C1C(=O)OC2C=C(C)CC=CC(C(=O)OC)CC(O)C12,1
PeruNPD_All_frag_478,*C(=O)C1C=CCC(C)=CC2OC(=O)C(=C)C2C(OC(=O)C(C)=CC)C1*,C=C1C(=O)OC2C=C(C)CC=CC(C=O)CC(OC(=O)C(C)=CC)C12,1
PeruNPD_All_frag_479,*C1C(C(=O)OC)C=CCC(C)=CC2OC(=O)C(=C)C2C1OC(=O)C(C)=CC,C=C1C(=O)OC2C=C(C)CC=CC(C(=O)OC)CC(OC(=O)C(C)=CC)C12,1
PeruNPD_All_frag_480,*OC1CC2(C)C(C(C)C)CCC2C23CC2C(C)(O)CCC13C,CC(C)C1CCC2C1(C)CC(O)C1(C)CCC(C)(O)C3CC321,1
PeruNPD_All_frag_481,*OC1C(C(*)=O)C=CCC(C)=CC2OC(=O)C(=C)C2C1OC(=O)C(C)=CC,C=C1C(=O)OC2C=C(C)CC=CC(C=O)C(O)C(OC(=O)C(C)=CC)C12,1
PeruNPD_All_frag_482,*OC1C(C(=O)OC)C=CCC(C)=CC2OC(=O)C(=C)C2C1OC(=O)C(C)=CC,C=C1C(=O)OC2C=C(C)CC=CC(C(=O)OC)C(O)C(OC(=O)C(C)=CC)C12,1
PeruNPD_All_frag_483,*C(=O)C1(C)OC1C,CC1OC1(C)C=O,1
PeruNPD_All_frag_484,*C(=O)C1C=CCC(C)=CC2OC(=O)C(=C)C2C(OC(=O)C2(C)OC2C)C1*,C=C1C(=O)OC2C=C(C)CC=CC(C=O)CC(OC(=O)C3(C)OC3C)C12,1
PeruNPD_All_frag_485,*C(=O)C1C=CCC(C)=CC2OC(=O)C(=C)C2C(OC(=O)C2(C)OC2C)C1OC(C)=O,C=C1C(=O)OC2C=C(C)CC=CC(C=O)C(OC(C)=O)C(OC(=O)C3(C)OC3C)C12,1
PeruNPD_All_frag_486,*C1C(C(=O)OC)C=CCC(C)=CC2OC(=O)C(=C)C2C1OC(=O)C1(C)OC1C,C=C1C(=O)OC2C=C(C)CC=CC(C(=O)OC)CC(OC(=O)C3(C)OC3C)C12,1
PeruNPD_All_frag_487,*OC1C(C(*)=O)C=CCC(C)=CC2OC(=O)C(=C)C2C1OC(=O)C1(C)OC1C,C=C1C(=O)OC2C=C(C)CC=CC(C=O)C(O)C(OC(=O)C3(C)OC3C)C12,1
PeruNPD_All_frag_488,*C(=O)C1=CCCC2(C)OC2C2OC(=O)C(=C)C2C(OC(=O)C(C)=CC)C1*,C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)CC(C=O)=CCCC1(C)OC21,1
PeruNPD_All_frag_489,*C(=O)C1=CCCC2(C)OC2C2OC(=O)C(=C)C2C(*)C1OC(C)=O,C=C1C(=O)OC2C1CC(OC(C)=O)C(C=O)=CCCC1(C)OC21,1
PeruNPD_All_frag_490,*C(=O)C1=CCCC2(C)OC2C2OC(=O)C(=C)C2C(*)C1*,C=C1C(=O)OC2C1CCC(C=O)=CCCC1(C)OC21,1
PeruNPD_All_frag_491,*OC1C(C(=O)OC)C=CCC(C)=CC2OC(=O)C(=C)C2C1OC(=O)C1(C)OC1C,C=C1C(=O)OC2C=C(C)CC=CC(C(=O)OC)C(O)C(OC(=O)C3(C)OC3C)C12,1
PeruNPD_All_frag_492,*C(=O)C(N)C[S+]([O-])CC=C,C=CC[S+]([O-])CC(N)C=O,1
PeruNPD_All_frag_493,*C1CC2(C)C(C(C)C)CCC2C23CC2C(C)(O)CCC13C,CC(C)C1CCC2C1(C)CCC1(C)CCC(C)(O)C3CC321,1
PeruNPD_All_frag_494,*OC/C(=C\CCC(CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)COC(C)=O)CC=CC(C)C(=O)O,CC(=O)OC/C(=C\CCC(CCCCC(CC/C=C(\CO)CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)CC=CC(C)C(=O)O,1
PeruNPD_All_frag_495,*C(=O)c1ccc(O)c(O)c1,O=Cc1ccc(O)c(O)c1,1
PeruNPD_All_frag_496,*OC1C(*)C(C(=O)OC)=CCCC2(C)OC2C2OC(=O)C(=C)C12,C=C1C(=O)OC2C1C(O)CC(C(=O)OC)=CCCC1(C)OC21,1
PeruNPD_All_frag_497,*OCC(*)CC=CC(C)C(*)=O,CC(C=O)C=CCCCO,1
PeruNPD_All_frag_498,*OCC(*)CC=CC(C)C(=O)O,CC(C=CCCCO)C(=O)O,1
PeruNPD_All_frag_499,*OCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CO*,CC(=O)OC/C(=C\CCC(CO)CCCCC(CO)CC/C=C(/CC=CC(C)C=O)COC(C)=O)CC=CC(C)C=O,1
PeruNPD_All_frag_500,*OCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O,CC(=O)OC/C(=C\CCC(CO)CCCCC(CC/C=C(/CC=CC(C)C=O)COC(C)=O)COC(C)=O)CC=CC(C)C=O,1
PeruNPD_All_frag_501,*OCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CO*,CC(=O)OC/C(=C\CCC(CO)CCCCC(CO)CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CC=CC(C)C=O,1
PeruNPD_All_frag_502,*OC1C(*)C(C(*)=O)=CCCC2(C)OC2C2OC(=O)C(=C)C12,C=C1C(=O)OC2C1C(O)CC(C=O)=CCCC1(C)OC21,1
PeruNPD_All_frag_503,*OCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O,CC(=O)OC/C(=C\CCC(CO)CCCCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)COC(C)=O)CC=CC(C)C=O,1
PeruNPD_All_frag_504,*OCC(CC/C=C(/CC=CC(C)C(=O)O)COC(C)=O)CCCCC(CC/C=C(/CC=CC(C)C(*)=O)COC(C)=O)COC(C)=O,CC(=O)OC/C(=C\CCC(CO)CCCCC(CC/C=C(/CC=CC(C)C=O)COC(C)=O)COC(C)=O)CC=CC(C)C(=O)O,1
